manual_rank,priority,priority_score,review_row,review_decision,review_decision_options,review_action,review_instruction,review_notes,reviewed_by,submission_url_override,manual_bucket,risk_level,recommended_next_step,url,domain,canonical_name,pricing,lang,classification,candidate_import_recommendation,occurrence_count,registry_target_ids,registry_submit_urls,source_files,source_locations,latest_batch_id,evidence_file,suggestion_file,http_status,fetch_ok,final_url,form_count,input_count,submit_path_signal,directory_signal,auth_signal,oauth_signal,captcha_signal,cloudflare_signal,payment_signal,evidence_suggested_decision,suggested_review_decision,suggestion_confidence,possible_approval_decision,reviewer_action,suggested_review_notes,safety_gate_reason,safety_gate_batch_id,safety_gate_report,checked_at
92,P2,37,560,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.where2go.com/,where2go.com,where2go.com,unknown,unknown,missing_domain,needs_manual_review,2,,,submission-tracker-template.csv; directory-submissions-external-links.md,directory-submissions-external-links.csv:row 264:url; directory-submissions-external-links.md:266,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:48:50.342Z
93,P2,35,571,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,"Verify this is a real product/startup/SaaS/AI directory, not a source page, blog comment, profile, generic article, or unrelated vertical.",https://your-product.com/,your-product.com,your-product.com,unknown,unknown,missing_domain,needs_manual_review,13,,,README.md; README.zh.md; docs/guide.md; docs/skill.md; docs/tutorial.md; src/config.js,README.md:44; README.md:55; README.zh.md:44; README.zh.md:55; docs/guide.md:107; docs/guide.md:114; docs/skill.md:15; docs/tutorial.md:69; docs/tutorial.md:76; src/config.js:352; src/config.js:353; src/config.js:363; src/config.js:412,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://your-product.com/de/,0,0,no,yes,no,no,no,no,no,reject_not_submit,reject_not_submit,medium,,reject_unless_manual_review_finds_hidden_submit_entry,"no submit path, submit button, or form signal found; evidence: directory/listing marketplace text signal found",,,,2026-05-22T10:49:10.390Z
94,P2,27,361,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://metric-converter.net/,metric-converter.net,metric-converter.net,unknown,unknown,missing_domain,needs_manual_review,2,,,CLAUDE.md,CLAUDE.md:27; CLAUDE.md:34,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:49:14.933Z
95,P2,27,499,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://startup88.com/,startup88.com,startup88.com,unknown,unknown,missing_domain,needs_manual_review,2,,,src/sites/startup88.js,src/sites/startup88.js:19; src/sites/startup88.js:9,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://startup88.com/,4,8,no,yes,no,no,yes,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 8 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T10:49:19.502Z
96,P2,26,58,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://accounts.google.com/,accounts.google.com,accounts.google.com,unknown,unknown,missing_domain,needs_manual_review,1,,,docs/guide.md,docs/guide.md:261,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:49:27.387Z
97,P2,26,89,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.anspblog.org/fin-to-limb-to-art,anspblog.org,anspblog.org,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2259,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:49:37.873Z
98,P2,26,93,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://api.indexnow.org/indexnow,api.indexnow.org,api.indexnow.org,unknown,unknown,missing_domain,needs_manual_review,1,,,src/indexnow.js,src/indexnow.js:13,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T10:49:39.837Z
99,P2,26,110,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://bakersroyale.com/chocolate-banana-bread-muffins-stuffed-with-reeses-peanut-butter-cup,bakersroyale.com,bakersroyale.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2281,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://bakersroyale.com/chocolate-banana-bread-muffins-stuffed-with-reeses-peanut-butter-cup/,5,16,no,yes,no,no,yes,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 5 form(s), 16 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T10:49:58.928Z
100,P2,26,112,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://bangshift.com/bangshift1320/baby-gators-photos-nhra-divisional-sportsman-drag-racing-action-shots,bangshift.com,bangshift.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:928,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://bangshift.com/bangshift1320/baby-gators-photos-nhra-divisional-sportsman-drag-racing-action-shots/,2,3,no,yes,no,no,yes,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 2 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T10:50:01.607Z
101,P2,26,123,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.bing.com/indexnow,bing.com,bing.com,unknown,unknown,missing_domain,needs_manual_review,1,,,src/indexnow.js,src/indexnow.js:14,p2-reclass-005,p2-recheck-002-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://www.bing.com/indexnow,0,0,no,yes,no,no,no,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: Cloudflare/human verification signal found; directory/listing marketplace text signal found,,,,2026-05-22T10:51:22.913Z
102,P2,26,161,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://brownbagteacher.com/what-im-reading,brownbagteacher.com,brownbagteacher.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1434,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,403,no,https://brownbagteacher.com/what-im-reading,0,0,no,no,no,no,no,no,no,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,HTTP 403; evidence: HTTP 403,,,,2026-05-22T11:01:24.326Z
103,P2,26,178,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://career.tu-sofia.bg/employer/geometry-dash-subzero,career.tu-sofia.bg,career.tu-sofia.bg,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:587,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://career.tu-sofia.bg/employer/geometry-dash-subzero,5,24,no,yes,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 5 form(s), 24 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:01:35.122Z
104,P2,26,179,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://cartoonresearch.com/index.php/forgotten-anime-57-kirara-2000,cartoonresearch.com,cartoonresearch.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1632,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T11:01:36.866Z
105,P2,26,187,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08,cinescopia.com,cinescopia.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1247,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://cinescopia.com/las-10-mejores-peliculas-de-casey-affleck/2024/08/,2,11,no,yes,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:02:18.539Z
106,P2,26,207,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.demilked.com/just-a-girl,demilked.com,demilked.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1401,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,403,no,https://www.demilked.com/just-a-girl,0,0,no,no,no,no,no,no,no,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,HTTP 403; evidence: HTTP 403,,,,2026-05-22T11:02:45.979Z
107,P2,26,253,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.fitlivingeats.com/7-easy-everyday-gluten-free-swaps,fitlivingeats.com,fitlivingeats.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1214,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,This operation was aborted; evidence: This operation was aborted,,,,2026-05-22T11:03:55.214Z
108,P2,26,276,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,ginjfo.com,ginjfo.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:983,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://www.ginjfo.com/actualites/logiciels/jeux-video-logiciels/les-sims-4-fetent-leur-25e-anniversaire-avec-du-nouveau-contenu-massif-20250227,3,4,no,no,no,no,yes,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 3 form(s), 4 input/select/textarea fields; submit/add/list/publish button text signal found",,,,2026-05-22T11:05:22.560Z
109,P2,26,287,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.gizlogic.com/android-auto-8-4-lanzamiento,gizlogic.com,gizlogic.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:147,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T11:05:25.097Z
110,P2,26,291,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,http://godchild.keenspot.com/comic/evolution-of-maggie,godchild.keenspot.com,godchild.keenspot.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1544,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,http://godchild.keenspot.com/comic/evolution-of-maggie/,2,11,no,yes,no,no,yes,no,yes,reject_paid,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: payment/pricing signal found; CAPTCHA signal found; 2 form(s), 11 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:05:48.504Z
111,P2,26,299,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://happyhealthymama.com/air-fryer-apples-healthy.html,happyhealthymama.com,happyhealthymama.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:565,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://happyhealthymama.com/air-fryer-apples-healthy.html,4,35,no,yes,no,no,yes,yes,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; Cloudflare/human verification signal found; 4 form(s), 35 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:05:57.161Z
112,P2,26,315,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://iotwreport.com/letitia-james-indicted-for-banking-fraud,iotwreport.com,iotwreport.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2424,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://iotwreport.com/letitia-james-indicted-for-banking-fraud/,1,3,no,yes,no,no,yes,yes,yes,reject_paid,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: payment/pricing signal found; CAPTCHA signal found; Cloudflare/human verification signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:06:05.574Z
113,P2,26,320,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2,joaniesimon.com,joaniesimon.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1357,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://joaniesimon.com/94f737822923f4567e1a7ce9681e5b9a-2/,0,0,no,yes,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; directory/listing marketplace text signal found,,,,2026-05-22T11:06:16.752Z
114,P2,26,321,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://joaniesimon.com/grilled-lemon-garlic-potato-kabobs/grilled-potato-kabobs-with-lemon-and-garlic,joaniesimon.com,joaniesimon.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:191,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://joaniesimon.com/grilled-lemon-garlic-potato-kabobs/grilled-potato-kabobs-with-lemon-and-garlic/,0,0,no,yes,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; directory/listing marketplace text signal found,,,,2026-05-22T11:06:20.703Z
115,P2,26,330,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://labsk.net/index.php?action=profile%3Bu%3D50620,labsk.net,labsk.net,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:1291,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://labsk.net/index.php?action=profile%3Bu%3D50620,1,3,no,yes,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 1 form(s), 3 input/select/textarea fields; submit/add/list/publish button text signal found; directory/listing marketplace text signal found",,,,2026-05-22T11:06:31.948Z
116,P2,26,342,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://loveandmarriageblog.com/beach-water-cocktail,loveandmarriageblog.com,loveandmarriageblog.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2017,p2-reclass-005,p2-recheck-003-evidence.csv,p2-reclass-005-suggestions.csv,403,no,https://loveandmarriageblog.com/beach-water-cocktail,0,0,no,no,no,no,no,no,no,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,HTTP 403; evidence: HTTP 403,,,,2026-05-22T11:06:46.788Z
117,P2,26,359,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://mastodon.social/@rstevens/112532171747034727,mastodon.social,mastodon.social,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:301,p2-reclass-005,p2-recheck-004-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T11:30:35.558Z
118,P2,26,367,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,fetch_failed_cannot_decide,unknown_manual_risk,"Retry in browser; do not reject based only on fetch failure, timeout, 403, 429, CAPTCHA, or Cloudflare.",https://www.moonsoap.com/hpgen/HPB/entries/8.html,moonsoap.com,moonsoap.com,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:2171,p2-reclass-005,p2-recheck-004-evidence.csv,p2-reclass-005-suggestions.csv,,no,,0,0,no,unknown,unknown,unknown,unknown,unknown,unknown,review_fetch_failed,needs_manual_check,low,,manual_browser_check_required_before_decision,fetch failed; evidence: fetch failed,,,,2026-05-22T11:30:51.061Z
119,P2,26,379,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://nasze-lasie-pl.sugester.pl/167783170-ChatGPT-in-Spain-Revolutionizing-Communication-and-AI-Interaction?order=popular&page=2,nasze-lasie-pl.sugester.pl,nasze-lasie-pl.sugester.pl,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:906,p2-reclass-005,p2-recheck-004-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://nasze-lasie-pl.sugester.pl/?error=private_forum,1,19,no,no,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 1 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found",,,,2026-05-22T11:31:13.224Z
120,P2,26,380,,approved | reject_not_directory | reject_not_submit | reject_paid | reject_auth_required,verify_directory_fit_before_any_approval,verify_directory_fit_before_approval,,,,medium_confidence_requires_human_confirmation,fit_risk,Decide whether this is assisted/manual-strategic; do not automate without explicit login/session plan and persisted selectors.,https://nasze-lasie-pl.sugester.pl/18132-o-stronie-wiadomosci-na-glownej-itp?order=popular,nasze-lasie-pl.sugester.pl,nasze-lasie-pl.sugester.pl,unknown,unknown,missing_domain,needs_manual_review,1,,,resources/backlink-resources.json,resources/backlink-resources.json:312,p2-reclass-005,p2-recheck-004-evidence.csv,p2-reclass-005-suggestions.csv,200,yes,https://nasze-lasie-pl.sugester.pl/?error=private_forum,1,19,no,no,no,no,yes,no,no,reject_auth_required,reject_auth_required,medium,,reject_for_automation_unless_human_assisted_flow_is_explicitly_planned,"CAPTCHA or Cloudflare/human-verification signal found; evidence: CAPTCHA signal found; 1 form(s), 19 input/select/textarea fields; submit/add/list/publish button text signal found",,,,2026-05-22T11:31:15.687Z
